Date,Price,Open,High,Low,Vol.,Change %,Sector,value
2022-12-19,4.18,4.2,4.2,4.1,66.00K,-0.48,other,TPR
2022-12-16,4.2,4.2,4.2,4.17,3.69K,0.72,other,TPR
2022-12-15,4.17,4.2,4.2,4.17,2.09K,-0.71,other,TPR
2022-12-14,4.2,4.25,4.25,4.17,3.50K,-1.64,other,TPR
2022-12-13,4.27,4.23,4.3,4.23,1.66K,-0.7,other,TPR
2022-12-12,4.3,4.3,4.3,4.3,0.01K,0.0,other,TPR
2022-12-09,4.3,4.23,4.3,4.23,3.43K,1.18,other,TPR
2022-12-07,4.25,4.3,4.3,4.23,2.66K,-1.16,other,TPR
2022-12-06,4.3,4.3,4.3,4.3,0.63K,0.0,other,TPR
2022-12-02,4.3,4.3,4.3,4.3,0.35K,1.18,other,TPR
2022-12-01,4.25,4.3,4.3,4.25,8.17K,-1.16,other,TPR
2022-11-30,4.3,4.3,4.3,4.3,4.18K,1.18,other,TPR
2022-11-29,4.25,4.31,4.31,4.25,5.88K,0.0,other,TPR
2022-11-28,4.25,4.28,4.29,4.25,2.64K,-1.16,other,TPR
2022-11-25,4.3,4.3,4.3,4.3,0.20K,0.0,other,TPR
2022-11-24,4.3,4.38,4.38,4.3,5.80K,-1.83,other,TPR
2022-11-23,4.38,4.3,4.38,4.3,12.20K,1.86,other,TPR
2022-11-21,4.3,4.3,4.3,4.3,0.84K,0.0,other,TPR
2022-11-18,4.3,4.3,4.3,4.28,2.34K,-0.23,other,TPR
2022-11-17,4.31,4.32,4.32,4.31,1.13K,-1.6,other,TPR
2022-11-15,4.38,4.38,4.38,4.38,0.17K,0.0,other,TPR
2022-11-14,4.38,4.38,4.38,4.33,2.00K,0.0,other,TPR
2022-11-11,4.38,4.4,4.4,4.38,4.50K,-0.9,other,TPR
2022-11-10,4.42,4.26,4.42,4.26,1.41K,3.76,other,TPR
2022-11-09,4.26,4.25,4.26,4.25,5.02K,-2.52,other,TPR
2022-11-08,4.37,4.31,4.37,4.3,3.02K,1.16,other,TPR
2022-11-07,4.32,4.3,4.39,4.3,7.00K,-3.14,other,TPR
2022-11-04,4.46,4.31,4.46,4.31,1.08K,-0.22,other,TPR
2022-11-03,4.47,4.47,4.47,4.47,0.13K,0.0,other,TPR
2022-11-02,4.47,4.32,4.47,4.32,0.29K,0.0,other,TPR
2022-11-01,4.47,4.31,4.48,4.31,0.66K,-1.76,other,TPR
2022-10-31,4.55,4.55,4.55,4.55,0.00K,1.11,other,TPR
2022-10-28,4.5,4.49,4.51,4.45,9.72K,-1.1,other,TPR
2022-10-26,4.55,4.54,4.56,4.47,5.22K,-0.22,other,TPR
2022-10-25,4.56,4.5,4.56,4.49,4.10K,0.0,other,TPR
2022-10-24,4.56,4.5,4.56,4.5,10.98K,-0.44,other,TPR
2022-10-21,4.58,4.58,4.58,4.58,0.87K,0.0,other,TPR
2022-10-20,4.58,4.51,4.58,4.5,4.51K,-0.22,other,TPR
2022-10-19,4.59,4.5,4.59,4.5,4.00K,0.0,other,TPR
2022-10-18,4.59,4.5,4.59,4.5,4.00K,0.44,other,TPR
2022-10-17,4.57,4.52,4.57,4.44,7.15K,1.56,other,TPR
2022-10-14,4.5,4.57,4.57,4.5,3.86K,0.0,other,TPR
2022-10-13,4.5,4.58,4.58,4.5,5.42K,-2.17,other,TPR
2022-10-12,4.6,4.5,4.6,4.5,7.51K,0.0,other,TPR
2022-10-11,4.6,4.57,4.63,4.57,35.92K,0.66,other,TPR
2022-10-10,4.57,4.52,4.57,4.52,1.00K,1.56,other,TPR
2022-10-07,4.5,4.5,4.5,4.42,14.39K,-2.17,other,TPR
2022-10-03,4.6,4.62,4.65,4.6,1.80K,-0.43,other,TPR
2022-09-30,4.62,4.63,4.63,4.41,4.18K,-0.22,other,TPR
2022-09-29,4.63,4.6,4.63,4.6,3.75K,0.0,other,TPR
2022-09-28,4.63,4.6,4.63,4.6,0.63K,1.09,other,TPR
2022-09-27,4.58,4.58,4.58,4.58,0.03K,-0.43,other,TPR
2022-09-26,4.6,4.64,4.64,4.55,3.48K,0.44,other,TPR
2022-09-23,4.58,4.46,4.59,4.46,19.57K,2.92,other,TPR
2022-09-22,4.45,4.38,4.45,4.38,11.54K,0.0,other,TPR
2022-09-21,4.45,4.38,4.45,4.38,4.47K,0.0,other,TPR
2022-09-20,4.45,4.45,4.45,4.45,1.00K,0.23,other,TPR
2022-09-19,4.44,4.4,4.44,4.4,0.50K,0.68,other,TPR
2022-09-16,4.41,4.4,4.41,4.4,1.69K,0.23,other,TPR
2022-09-15,4.4,4.45,4.45,4.4,0.11K,-0.9,other,TPR
2022-09-14,4.44,4.44,4.46,4.32,17.51K,0.0,other,TPR
2022-09-13,4.44,4.4,4.44,4.2,9.02K,0.0,other,TPR
2022-09-12,4.44,4.35,4.44,4.35,2.81K,2.07,other,TPR
2022-09-09,4.35,4.62,4.62,4.35,7.16K,-2.9,other,TPR
2022-09-08,4.48,4.51,4.51,4.48,9.75K,-2.61,other,TPR
2022-09-07,4.6,4.54,4.6,4.5,9.82K,1.32,other,TPR
2022-09-06,4.54,4.6,4.6,4.53,1.25K,-2.37,other,TPR
2022-09-05,4.65,4.65,4.65,4.52,1.19K,0.0,other,TPR
2022-09-02,4.65,4.6,4.67,4.52,1.54K,-0.64,other,TPR
2022-09-01,4.68,4.64,4.7,4.64,6.03K,-0.43,other,TPR
2022-08-31,4.7,4.64,4.7,4.64,0.15K,-0.84,other,TPR
2022-08-30,4.74,4.77,4.77,4.74,4.18K,3.04,other,TPR
2022-08-29,4.6,4.64,4.69,4.6,1.76K,-0.86,other,TPR
2022-08-26,4.64,4.53,4.74,4.53,24.05K,3.11,other,TPR
2022-08-25,4.5,4.44,4.52,4.44,23.87K,1.35,other,TPR
2022-08-24,4.44,4.4,4.44,4.4,25.00K,2.78,other,TPR
2022-08-23,4.32,4.3,4.4,4.3,14.39K,0.47,other,TPR
2022-08-22,4.3,4.35,4.35,4.3,0.69K,-1.15,other,TPR
2022-08-19,4.35,4.3,4.39,4.3,3.05K,1.16,other,TPR
2022-08-18,4.3,4.3,4.3,4.3,40.24K,-0.92,other,TPR
2022-08-17,4.34,4.37,4.37,4.34,1.41K,0.0,other,TPR
2022-08-16,4.34,4.35,4.36,4.34,12.44K,0.0,other,TPR
2022-08-15,4.34,4.34,4.34,4.33,22.62K,0.23,other,TPR
2022-08-12,4.33,4.21,4.35,4.21,3.00K,2.85,other,TPR
2022-08-11,4.21,4.21,4.21,4.14,1.06K,0.0,other,TPR
2022-08-10,4.21,4.22,4.22,4.14,1.94K,-0.24,other,TPR
2022-08-09,4.22,4.16,4.22,4.08,12.57K,1.44,other,TPR
2022-08-08,4.16,4.17,4.2,4.15,13.06K,-0.24,other,TPR
2022-08-05,4.17,4.2,4.2,4.17,21.72K,-2.34,other,TPR
2022-08-04,4.27,4.27,4.32,4.27,3.13K,0.0,other,TPR
2022-08-03,4.27,4.3,4.3,4.27,1.10K,2.64,other,TPR
2022-08-02,4.16,4.15,4.18,4.15,12.43K,1.46,other,TPR
2022-08-01,4.1,4.1,4.16,4.08,7.10K,0.0,other,TPR
2022-07-29,4.1,4.1,4.1,4.08,7.80K,0.0,other,TPR
2022-07-28,4.1,4.15,4.15,4.08,27.59K,-1.2,other,TPR
2022-07-27,4.15,4.19,4.2,4.11,5.15K,-7.16,other,TPR
2022-07-26,4.47,4.44,4.48,4.44,24.91K,0.45,other,TPR
2022-07-22,4.45,4.45,4.48,4.44,10.02K,0.23,other,TPR
2022-07-21,4.44,4.4,4.44,4.4,4.03K,0.91,other,TPR
2022-07-20,4.4,4.4,4.4,4.4,4.69K,0.0,other,TPR
2022-07-19,4.4,4.4,4.4,4.4,1.37K,0.0,other,TPR
2022-07-18,4.4,4.34,4.4,4.34,5.97K,1.62,other,TPR
2022-07-15,4.33,4.34,4.34,4.33,3.00K,0.7,other,TPR
2022-07-14,4.3,4.34,4.34,4.27,3.66K,-0.92,other,TPR
2022-07-13,4.34,4.34,4.34,4.34,3.31K,0.0,other,TPR
2022-07-12,4.34,4.34,4.34,4.34,0.09K,1.64,other,TPR
2022-07-11,4.27,4.27,4.35,4.27,4.32K,-1.39,other,TPR
2022-07-08,4.33,4.33,4.33,4.33,3.00K,0.0,other,TPR
2022-07-07,4.33,4.33,4.33,4.3,3.59K,1.41,other,TPR
2022-07-06,4.27,4.33,4.34,4.27,7.63K,-1.39,other,TPR
2022-07-05,4.33,4.33,4.33,4.33,0.50K,0.0,other,TPR
2022-07-04,4.33,4.33,4.33,4.33,0.03K,0.93,other,TPR
2022-07-01,4.29,4.29,4.29,4.26,0.51K,0.0,other,TPR
2022-06-30,4.29,4.3,4.3,4.28,3.96K,-0.92,other,TPR
2022-06-29,4.33,4.35,4.35,4.3,3.02K,0.46,other,TPR
2022-06-28,4.31,4.31,4.31,4.29,3.10K,0.47,other,TPR
2022-06-27,4.29,4.3,4.3,4.25,3.35K,-0.46,other,TPR
2022-06-24,4.31,4.25,4.31,4.25,0.52K,0.23,other,TPR
2022-06-23,4.3,4.32,4.32,4.3,1.06K,0.0,other,TPR
2022-06-22,4.3,4.3,4.3,4.3,0.01K,0.94,other,TPR
2022-06-21,4.26,4.29,4.3,4.26,3.89K,0.0,other,TPR
2022-06-20,4.26,4.26,4.26,4.26,4.35K,0.24,other,TPR
2022-06-17,4.25,4.3,4.3,4.24,1.35K,0.24,other,TPR
2022-06-16,4.24,4.24,4.24,4.24,12.75K,0.0,other,TPR
2022-06-15,4.24,4.25,4.25,4.23,13.88K,-0.47,other,TPR
2022-06-14,4.26,4.3,4.3,4.25,16.27K,-0.93,other,TPR
2022-06-13,4.3,4.32,4.32,4.3,8.47K,-1.15,other,TPR
2022-06-10,4.35,4.35,4.35,4.35,2.00K,-0.23,other,TPR
2022-06-09,4.36,4.4,4.4,4.36,1.07K,0.23,other,TPR
2022-06-08,4.35,4.35,4.35,4.35,0.10K,-0.46,other,TPR
2022-06-07,4.37,4.37,4.37,4.37,13.67K,-0.46,other,TPR
2022-06-06,4.39,4.35,4.39,4.35,3.26K,0.0,other,TPR
2022-06-03,4.39,4.39,4.39,4.39,4.37K,0.69,other,TPR
2022-06-02,4.36,4.38,4.38,4.36,18.31K,-0.46,other,TPR
2022-06-01,4.38,4.39,4.39,4.38,12.80K,-0.23,other,TPR
2022-05-31,4.39,4.39,4.39,4.39,6.87K,0.0,other,TPR
2022-05-30,4.39,4.38,4.4,4.38,5.80K,0.23,other,TPR
2022-05-27,4.38,4.38,4.38,4.38,1.33K,0.0,other,TPR
2022-05-26,4.38,4.38,4.4,4.38,4.69K,0.23,other,TPR
2022-05-25,4.37,4.38,4.38,4.37,5.61K,1.63,other,TPR
2022-05-24,4.3,4.29,4.3,4.29,1.40K,0.23,other,TPR
2022-05-23,4.29,4.26,4.29,4.26,3.44K,0.0,other,TPR
2022-05-20,4.29,4.26,4.29,4.26,0.20K,-0.23,other,TPR
2022-05-19,4.3,4.3,4.3,4.3,0.35K,0.0,other,TPR
2022-05-18,4.3,4.3,4.3,4.3,1.70K,0.0,other,TPR
2022-05-17,4.3,4.26,4.34,4.26,8.87K,0.0,other,TPR
2022-05-16,4.3,4.3,4.3,4.3,0.43K,0.0,other,TPR
2022-05-13,4.3,4.36,4.38,4.3,12.16K,-1.83,other,TPR
2022-05-12,4.38,4.38,4.38,4.38,0.10K,2.82,other,TPR
2022-05-11,4.26,4.4,4.4,4.26,6.76K,-3.18,other,TPR
2022-05-10,4.4,4.4,4.4,4.4,0.08K,0.0,other,TPR
2022-05-09,4.4,4.31,4.4,4.31,0.60K,0.46,other,TPR
2022-05-05,4.38,4.43,4.43,4.38,19.19K,-1.35,other,TPR
2022-05-04,4.44,4.3,4.44,4.3,1.40K,1.14,other,TPR
2022-04-29,4.39,4.39,4.39,4.39,0.10K,0.0,other,TPR
2022-04-28,4.39,4.39,4.39,4.39,0.03K,0.0,other,TPR
2022-04-27,4.39,4.3,4.39,4.3,2.15K,2.09,other,TPR
2022-04-26,4.3,4.39,4.39,4.3,0.40K,-2.05,other,TPR
2022-04-25,4.39,4.35,4.39,4.3,1.59K,-0.23,other,TPR
2022-04-22,4.4,4.39,4.4,4.39,0.22K,0.0,other,TPR
2022-04-21,4.4,4.39,4.4,4.39,0.31K,-0.45,other,TPR
2022-04-20,4.42,4.4,4.42,4.4,6.76K,0.68,other,TPR
2022-04-19,4.39,4.35,4.39,4.35,0.56K,-0.23,other,TPR
2022-04-18,4.4,4.38,4.42,4.38,9.15K,0.46,other,TPR
2022-04-15,4.38,4.38,4.39,4.38,0.65K,-0.23,other,TPR
2022-04-14,4.39,4.38,4.39,4.38,0.00K,0.23,other,TPR
2022-04-13,4.38,4.38,4.38,4.38,1.42K,0.0,other,TPR
2022-04-12,4.38,4.38,4.38,4.38,0.00K,0.0,other,TPR
2022-04-11,4.38,4.3,4.43,4.3,1.88K,-0.45,other,TPR
2022-04-08,4.4,4.4,4.4,4.4,6.56K,0.0,other,TPR
2022-04-06,4.4,4.4,4.4,4.4,0.01K,-0.68,other,TPR
2022-04-04,4.43,4.43,4.43,4.43,1.50K,0.0,other,TPR
2022-04-01,4.43,4.3,4.43,4.3,1.39K,3.5,other,TPR
2022-03-31,4.28,4.26,4.28,4.26,4.17K,-0.47,other,TPR
2022-03-29,4.3,4.26,4.3,4.26,0.18K,0.0,other,TPR
2022-03-28,4.3,4.3,4.3,4.26,1.30K,0.94,other,TPR
2022-03-25,4.26,4.3,4.3,4.26,1.92K,0.0,other,TPR
2022-03-24,4.26,4.29,4.3,4.26,103.26K,0.0,other,TPR
2022-03-23,4.26,4.29,4.29,4.26,0.15K,-0.7,other,TPR
2022-03-22,4.29,4.25,4.29,4.25,0.32K,-0.23,other,TPR
2022-03-21,4.3,4.23,4.3,4.23,0.86K,0.23,other,TPR
2022-03-18,4.29,4.29,4.29,4.22,5.18K,0.47,other,TPR
2022-03-17,4.27,4.29,4.3,4.27,4.00K,-0.7,other,TPR
2022-03-16,4.3,4.3,4.3,4.3,1.26K,0.0,other,TPR
2022-03-15,4.3,4.28,4.3,4.28,3.30K,0.47,other,TPR
2022-03-14,4.28,4.36,4.36,4.27,5.15K,-1.83,other,TPR
2022-03-11,4.36,4.34,4.36,4.26,0.84K,0.46,other,TPR
2022-03-10,4.34,4.35,4.35,4.26,2.15K,-0.23,other,TPR
2022-03-09,4.35,4.29,4.35,4.26,2.92K,-0.46,other,TPR
2022-03-08,4.37,4.3,4.37,4.3,2.22K,1.16,other,TPR
2022-03-07,4.32,4.32,4.32,4.32,5.42K,-0.69,other,TPR
2022-03-04,4.35,4.35,4.35,4.35,5.72K,-0.23,other,TPR
2022-03-03,4.36,4.36,4.36,4.36,0.50K,-0.23,other,TPR
2022-03-02,4.37,4.35,4.37,4.32,4.56K,0.46,other,TPR
2022-03-01,4.35,4.35,4.35,4.35,9.99K,0.0,other,TPR
2022-02-28,4.35,4.35,4.37,4.35,1.10K,-0.46,other,TPR
2022-02-25,4.37,4.38,4.38,4.35,1.76K,0.0,other,TPR
2022-02-24,4.37,4.35,4.38,4.35,20.34K,0.23,other,TPR
2022-02-23,4.36,4.38,4.4,4.35,4.18K,-0.68,other,TPR
2022-02-22,4.39,4.35,4.4,4.35,3.84K,0.92,other,TPR
2022-02-21,4.35,4.33,4.35,4.32,2.19K,-0.91,other,TPR
2022-02-18,4.39,4.35,4.39,4.35,25.90K,0.23,other,TPR
2022-02-17,4.38,4.37,4.38,4.32,0.01K,0.0,other,TPR
2022-02-16,4.38,4.3,4.39,4.3,4.95K,0.0,other,TPR
2022-02-15,4.38,4.3,4.38,4.3,11.71K,0.69,other,TPR
2022-02-14,4.35,4.35,4.35,4.3,4.13K,0.0,other,TPR
2022-02-11,4.35,4.38,4.38,4.35,2.70K,1.16,other,TPR
2022-02-10,4.3,4.3,4.32,4.3,7.83K,-1.83,other,TPR
2022-02-09,4.38,4.26,4.38,4.25,13.32K,0.0,other,TPR
2022-02-08,4.38,4.4,4.4,4.38,1.30K,1.15,other,TPR
2022-02-07,4.33,4.26,4.4,4.26,0.16K,-1.59,other,TPR
2022-02-04,4.4,4.4,4.4,4.4,0.10K,0.46,other,TPR
2022-02-03,4.38,4.34,4.38,4.3,0.25K,0.92,other,TPR
2022-02-02,4.34,4.33,4.34,4.33,0.48K,0.23,other,TPR
2022-02-01,4.33,4.33,4.33,4.33,0.20K,0.0,other,TPR
2022-01-31,4.33,4.28,4.33,4.28,0.57K,0.0,other,TPR
2022-01-28,4.33,4.26,4.33,4.26,6.75K,1.64,other,TPR
2022-01-27,4.26,4.25,4.26,4.2,2.47K,0.0,other,TPR
2022-01-26,4.26,4.27,4.27,4.22,0.43K,0.0,other,TPR
2022-01-25,4.26,4.26,4.26,4.21,1.86K,-0.93,other,TPR
2022-01-24,4.3,4.29,4.3,4.26,2.28K,0.23,other,TPR
2022-01-21,4.29,4.24,4.29,4.24,2.18K,0.7,other,TPR
2022-01-20,4.26,4.23,4.26,4.23,19.56K,0.0,other,TPR
2022-01-19,4.26,4.15,4.26,4.15,2.08K,0.71,other,TPR
2022-01-18,4.23,4.17,4.23,4.11,30.12K,0.0,other,TPR
2022-01-17,4.23,4.18,4.25,4.18,119.72K,-0.7,other,TPR
2022-01-14,4.26,4.26,4.26,4.2,2.21K,0.0,other,TPR
2022-01-13,4.26,4.26,4.26,4.21,0.14K,-0.47,other,TPR
2022-01-11,4.28,4.28,4.28,4.26,0.83K,0.47,other,TPR
2022-01-10,4.26,4.17,4.26,4.17,1.42K,1.43,other,TPR
2022-01-07,4.2,4.29,4.29,4.17,14.66K,-2.33,other,TPR
2022-01-06,4.3,4.3,4.3,4.18,2.95K,0.23,other,TPR
2022-01-05,4.29,4.2,4.3,4.2,1.00K,-0.23,other,TPR
2022-01-04,4.3,4.34,4.34,4.19,3.15K,-1.6,other,TPR
2022-01-03,4.37,4.37,4.37,4.2,18.48K,0.0,other,TPR
2021-12-31,4.37,4.3,4.37,4.3,0.34K,-0.23,other,TPR
2021-12-30,4.38,4.4,4.4,4.3,5.76K,1.39,other,TPR
2021-12-29,4.32,4.31,4.32,4.3,158.45K,1.65,other,TPR
2021-12-28,4.25,4.35,4.35,4.21,2.42K,0.0,other,TPR
2021-12-27,4.25,4.35,4.35,4.25,1.12K,0.0,other,TPR
2021-12-24,4.25,4.35,4.35,4.17,1.68K,-1.16,other,TPR
2021-12-23,4.3,4.35,4.35,4.25,2.06K,0.0,other,TPR
2021-12-22,4.3,4.3,4.33,4.3,1.00K,0.0,other,TPR
2021-12-21,4.3,4.26,4.3,4.18,13.01K,0.94,other,TPR
2021-12-20,4.26,4.2,4.28,4.2,2.59K,1.43,other,TPR
2021-12-16,4.2,4.2,4.21,4.19,6.71K,-2.55,other,TPR
2021-12-15,4.31,4.31,4.31,4.2,3.50K,-0.23,other,TPR
2021-12-14,4.32,4.3,4.32,4.25,23.06K,0.23,other,TPR
2021-12-13,4.31,4.33,4.33,4.22,1.55K,1.41,other,TPR
2021-12-10,4.25,4.33,4.33,4.25,1.25K,-1.16,other,TPR
2021-12-09,4.3,4.3,4.3,4.3,0.23K,-2.05,other,TPR
2021-12-08,4.39,4.39,4.39,4.39,0.50K,2.09,other,TPR
2021-12-07,4.3,4.4,4.4,4.21,5.65K,0.0,other,TPR
2021-12-06,4.3,4.4,4.41,4.2,3.10K,-2.27,other,TPR
2021-12-03,4.4,4.35,4.4,4.22,4.59K,-0.45,other,TPR
2021-12-02,4.42,4.42,4.42,4.42,0.04K,-0.23,other,TPR
2021-12-01,4.43,4.43,4.43,4.43,0.84K,0.0,other,TPR
2021-11-30,4.43,4.43,4.43,4.43,0.02K,0.0,other,TPR
2021-11-29,4.43,4.43,4.43,4.43,0.37K,0.0,other,TPR
2021-11-26,4.43,4.31,4.43,4.31,1.89K,2.78,other,TPR
2021-11-25,4.31,4.4,4.44,4.31,1.00K,-0.46,other,TPR
2021-11-24,4.33,4.4,4.4,4.3,22.24K,-1.81,other,TPR
2021-11-23,4.41,4.41,4.41,4.41,0.02K,-0.9,other,TPR
2021-11-22,4.45,4.45,4.45,4.45,0.00K,0.23,other,TPR
2021-11-19,4.44,4.45,4.45,4.42,2.20K,0.0,other,TPR
2021-11-18,4.44,4.43,4.44,4.43,1.59K,0.23,other,TPR
2021-11-17,4.43,4.43,4.43,4.4,1.60K,0.0,other,TPR
2021-11-16,4.43,4.42,4.43,4.4,90.23K,-0.45,other,TPR
2021-11-15,4.45,4.46,4.46,4.45,2.40K,0.0,other,TPR
2021-11-12,4.45,4.45,4.46,4.45,3.28K,-0.22,other,TPR
2021-11-11,4.46,4.41,4.46,4.41,2.03K,1.36,other,TPR
2021-11-10,4.4,4.4,4.4,4.39,4.64K,0.23,other,TPR
2021-11-09,4.39,4.36,4.39,4.36,0.66K,-0.9,other,TPR
2021-11-05,4.43,4.45,4.47,4.43,1.53K,-0.45,other,TPR
2021-11-04,4.45,4.47,4.47,4.45,0.28K,0.0,other,TPR
2021-11-03,4.45,4.39,4.45,4.33,4.61K,0.0,other,TPR
2021-11-02,4.45,4.46,4.46,4.33,1.22K,-0.67,other,TPR
2021-11-01,4.48,4.32,4.48,4.32,1.34K,2.28,other,TPR
2021-10-29,4.38,4.38,4.38,4.38,1.50K,0.0,other,TPR
2021-10-28,4.38,4.38,4.38,4.33,1.70K,0.0,other,TPR
2021-10-27,4.38,4.33,4.38,4.33,0.62K,0.0,other,TPR
2021-10-26,4.38,4.38,4.38,4.33,3.59K,1.15,other,TPR
2021-10-25,4.33,4.34,4.38,4.33,3.00K,-2.04,other,TPR
2021-10-22,4.42,4.47,4.47,4.42,1.04K,-1.34,other,TPR
2021-10-21,4.48,4.41,4.48,4.41,2.79K,-0.44,other,TPR
2021-10-20,4.5,4.45,4.5,4.43,10.16K,4.65,other,TPR
2021-10-19,4.3,4.58,4.58,4.3,10.33K,-5.91,other,TPR
2021-10-14,4.57,4.55,4.57,4.49,7.35K,0.44,other,TPR
2021-10-13,4.55,4.49,4.55,4.49,21.19K,1.11,other,TPR
2021-10-12,4.5,4.5,4.51,4.45,6.66K,1.12,other,TPR
2021-10-11,4.45,4.3,4.46,4.3,3.88K,2.53,other,TPR
2021-10-08,4.34,4.35,4.35,4.31,3.85K,-0.23,other,TPR
2021-10-07,4.35,4.36,4.36,4.25,1.53K,-0.23,other,TPR
2021-10-06,4.36,4.36,4.36,4.23,2.17K,1.4,other,TPR
2021-10-05,4.3,4.21,4.3,4.2,6.05K,0.94,other,TPR
2021-10-04,4.26,4.3,4.3,4.22,1.51K,-2.29,other,TPR
2021-10-01,4.36,4.36,4.36,4.36,0.00K,-0.23,other,TPR
2021-09-30,4.37,4.37,4.37,4.37,0.00K,1.16,other,TPR
2021-09-29,4.32,4.2,4.32,4.2,13.34K,2.86,other,TPR
2021-09-28,4.2,4.2,4.2,4.2,6.06K,0.0,other,TPR
2021-09-27,4.2,4.21,4.21,4.2,8.28K,0.0,other,TPR
2021-09-24,4.2,4.2,4.28,4.2,4.80K,0.0,other,TPR
2021-09-23,4.2,4.2,4.2,4.2,3.90K,0.72,other,TPR
2021-09-22,4.17,4.28,4.28,4.17,6.66K,-0.71,other,TPR
2021-09-21,4.2,4.2,4.2,4.2,45.88K,0.24,other,TPR
2021-09-20,4.19,4.2,4.2,4.19,4.81K,-0.24,other,TPR
2021-09-17,4.2,4.26,4.28,4.19,10.31K,0.0,other,TPR
2021-09-16,4.2,4.2,4.2,4.19,10.93K,0.0,other,TPR
2021-09-15,4.2,4.2,4.25,4.2,39.34K,0.0,other,TPR
2021-09-14,4.2,4.2,4.2,4.2,0.01K,-1.18,other,TPR
2021-09-13,4.25,4.24,4.32,4.18,9.99K,0.47,other,TPR
2021-09-10,4.23,4.24,4.24,4.2,2.07K,0.71,other,TPR
2021-09-09,4.2,4.19,4.2,4.19,0.55K,-0.71,other,TPR
2021-09-08,4.23,4.23,4.28,4.23,3.40K,0.95,other,TPR
2021-09-06,4.19,4.15,4.23,4.15,20.66K,0.0,other,TPR
2021-09-03,4.19,4.18,4.19,4.18,0.15K,-1.64,other,TPR
2021-09-01,4.26,4.35,4.35,4.26,4.54K,-1.62,other,TPR
2021-08-31,4.33,4.34,4.35,4.33,2.46K,-1.37,other,TPR
2021-08-30,4.39,4.28,4.4,4.28,0.43K,3.78,other,TPR
2021-08-27,4.23,4.24,4.24,4.23,0.75K,0.0,other,TPR
2021-08-26,4.23,4.23,4.24,4.23,2.65K,1.44,other,TPR
2021-08-25,4.17,4.17,4.17,4.17,0.24K,-1.65,other,TPR
2021-08-24,4.24,4.16,4.24,4.15,0.55K,0.71,other,TPR
2021-08-20,4.21,4.2,4.21,4.2,3.01K,0.0,other,TPR
2021-08-19,4.21,4.24,4.24,4.14,7.97K,-0.71,other,TPR
2021-08-18,4.24,4.25,4.25,4.24,0.55K,-0.24,other,TPR
2021-08-17,4.25,4.25,4.25,4.17,5.41K,0.0,other,TPR
2021-08-12,4.25,4.18,4.25,4.18,2.15K,0.47,other,TPR
2021-08-11,4.23,4.23,4.28,4.23,4.03K,-1.4,other,TPR
2021-08-09,4.29,4.24,4.3,4.23,2.45K,1.42,other,TPR
2021-08-06,4.23,4.23,4.23,4.23,0.06K,-0.47,other,TPR
2021-08-05,4.25,4.25,4.25,4.25,2.97K,-0.47,other,TPR
2021-08-04,4.27,4.3,4.3,4.2,0.99K,-1.16,other,TPR
2021-08-02,4.32,4.2,4.32,4.2,5.77K,2.86,other,TPR
2021-07-30,4.2,4.19,4.24,4.18,13.43K,0.72,other,TPR
2021-07-29,4.17,4.17,4.17,4.17,0.10K,-0.24,other,TPR
2021-07-28,4.18,4.18,4.18,4.18,1.13K,-0.24,other,TPR
2021-07-27,4.19,4.19,4.2,4.11,1.01K,0.0,other,TPR
2021-07-26,4.19,4.15,4.19,4.0,8.00K,0.96,other,TPR
2021-07-23,4.15,4.1,4.22,4.1,1.42K,1.22,other,TPR
2021-07-22,4.1,4.1,4.1,4.09,1.74K,0.0,other,TPR
2021-07-19,4.1,4.1,4.12,4.08,4.51K,0.0,other,TPR
2021-07-16,4.1,4.1,4.1,4.07,2.14K,0.0,other,TPR
2021-07-15,4.1,4.1,4.1,4.07,2.53K,0.0,other,TPR
2021-07-14,4.1,4.1,4.1,4.06,0.60K,0.99,other,TPR
2021-07-13,4.06,4.12,4.12,4.05,2.20K,-1.46,other,TPR
2021-07-12,4.12,4.15,4.15,4.12,1.04K,-0.72,other,TPR
2021-07-09,4.15,4.15,4.15,4.15,1.16K,-0.72,other,TPR
2021-07-08,4.18,4.19,4.19,4.18,1.59K,0.0,other,TPR
2021-07-07,4.18,4.0,4.18,4.0,0.70K,-4.78,other,TPR
2021-07-06,4.39,4.41,4.41,4.37,2.48K,-0.45,other,TPR
2021-07-05,4.41,4.41,4.41,4.41,2.03K,-0.23,other,TPR
2021-07-02,4.42,4.42,4.42,4.42,0.01K,-0.45,other,TPR
2021-07-01,4.44,4.44,4.44,4.44,0.06K,0.0,other,TPR
2021-06-30,4.44,4.39,4.44,4.36,0.27K,-0.67,other,TPR
2021-06-29,4.47,4.47,4.47,4.47,1.79K,0.9,other,TPR
2021-06-28,4.43,4.47,4.47,4.35,7.31K,-0.23,other,TPR
2021-06-25,4.44,4.38,4.44,4.35,16.51K,0.0,other,TPR
2021-06-24,4.44,4.45,4.45,4.39,2.95K,0.91,other,TPR
2021-06-23,4.4,4.45,4.45,4.38,2.00K,-1.12,other,TPR
2021-06-22,4.45,4.37,4.45,4.37,0.54K,0.91,other,TPR
2021-06-21,4.41,4.47,4.47,4.41,0.76K,0.0,other,TPR
2021-06-18,4.41,4.36,4.47,4.36,6.43K,-1.34,other,TPR
2021-06-16,4.47,4.47,4.47,4.47,0.00K,1.59,other,TPR
